0.00	0.60	29.04	0.45	1.07	8.36	0.38	0.51	4.44	1.80	0.42	0.38	2.21	0.19	0.00	0.39	1.56
0.00	2.28	20.18	1.66	1.69	21.35	0.32	0.00	5.37	4.33	1.24	0.22	7.34	0.00	0.00	0.71	0.07
0.79	0.17	15.43	0.47	0.10	3.78	0.11	0.00	0.49	2.05	6.28	1.74	3.50	0.00	0.09	0.12	1.70
0.00	0.67	0.79	0.73	1.71	0.00	1.32	0.24	0.51	0.22	0.29	0.00	0.33	0.00	0.08	0.86	194.75
0.00	0.26	37.85	1.52	5.18	4.97	0.00	0.00	3.97	4.33	1.56	0.00	1.16	0.29	0.40	0.82	0.15
0.00	1.12	31.45	0.57	3.17	3.24	0.00	0.71	2.59	10.24	6.99	1.97	2.54	0.31	0.85	0.07	2.25
1.09	0.74	27.72	0.39	19.66	10.98	0.81	0.27	2.76	30.44	58.77	9.20	15.33	0.10	0.98	0.51	1.31
0.00	0.00	28.92	0.47	6.89	8.89	0.00	0.00	1.39	9.35	5.20	0.01	3.87	0.00	0.08	0.04	0.45
0.00	0.56	5.49	0.90	3.20	6.68	0.00	0.00	2.47	2.86	0.76	0.12	3.64	0.45	0.24	0.01	0.00
0.00	6.09	26.60	1.96	16.60	2.76	0.86	0.64	3.98	30.74	23.55	1.02	3.51	0.00	0.85	0.01	1.42
0.00	0.30	45.37	1.17	2.82	14.64	0.00	0.00	3.58	5.89	2.64	1.17	4.37	0.00	0.00	0.61	0.00
0.00	1.50	6.57	0.55	1.50	19.51	0.58	0.11	2.47	6.17	0.54	0.00	4.82	0.59	0.35	0.11	0.76
0.00	0.31	14.29	0.69	2.64	17.71	0.12	0.00	2.26	5.13	1.48	0.12	5.97	0.36	0.04	0.39	0.00
0.00	4.67	7.56	0.48	3.48	19.37	0.00	2.04	6.17	21.03	11.23	12.04	16.20	0.00	0.70	0.26	0.94
0.00	0.00	25.14	1.23	5.88	10.57	0.77	0.00	16.98	27.55	5.75	1.45	4.84	0.00	1.60	0.29	1.38
0.00	1.41	25.98	0.89	1.30	4.87	0.45	0.05	7.20	4.42	2.05	0.44	1.75	0.30	1.11	0.21	2.24
0.00	1.36	16.47	0.93	0.44	19.67	0.00	0.56	2.07	13.99	15.37	14.42	8.97	1.39	0.47	0.71	7.59
0.95	0.00	26.44	0.53	2.31	3.45	0.00	0.00	0.80	10.90	12.73	0.00	3.17	1.44	0.00	0.21	0.00
1.03	0.44	10.60	0.13	5.11	4.20	0.44	0.00	5.15	14.08	8.84	0.18	3.51	0.21	0.23	0.47	0.38
0.00	1.12	39.56	2.58	2.37	1.12	0.00	0.34	4.90	3.32	0.67	0.36	0.03	0.89	1.55	0.12	0.38
0.00	0.40	10.27	0.78	2.59	3.83	0.06	0.04	2.50	4.19	1.24	0.15	1.31	0.11	0.00	0.37	4.86
0.00	0.69	2.79	0.91	4.11	2.81	0.25	0.26	6.00	3.23	1.53	0.91	1.51	0.37	0.09	0.01	5.66
0.00	0.08	11.32	0.61	4.02	4.49	0.28	0.00	2.76	2.50	0.83	0.14	1.02	0.00	0.26	0.17	0.64
0.73	0.62	5.46	1.27	6.42	10.66	0.32	1.30	8.55	22.14	8.36	0.38	5.97	0.00	0.12	0.00	0.62
0.73	1.33	10.80	1.32	7.00	8.82	0.58	0.47	4.33	14.26	5.76	0.94	4.15	0.00	0.15	0.34	3.10
1.00	1.81	19.87	0.59	2.54	4.62	0.00	0.00	2.11	8.12	6.74	0.15	4.28	0.16	0.44	0.13	0.65
0.00	0.77	0.18	1.43	5.38	9.10	0.41	0.49	9.88	3.24	1.22	1.03	3.19	0.54	1.10	0.09	0.97
0.00	0.33	4.15	0.33	1.99	1.78	0.00	0.23	6.10	1.67	0.67	1.31	2.55	0.61	1.33	0.13	0.00
0.00	1.01	0.54	0.96	0.91	0.99	2.35	0.00	1.77	3.42	1.31	0.08	0.20	0.20	0.08	0.18	0.00
0.00	1.28	5.24	0.54	8.60	8.62	0.04	0.40	2.15	9.78	3.41	0.28	5.85	0.05	0.27	0.72	0.76
0.00	0.67	7.38	1.09	1.94	22.87	0.01	0.02	1.42	4.83	2.98	0.11	8.94	0.00	0.44	0.11	0.04
1.08	0.62	4.21	1.18	19.93	14.62	0.25	0.76	2.32	26.63	25.69	0.64	20.69	0.28	0.42	0.46	0.00
0.00	0.00	3.09	2.13	5.54	3.37	0.00	0.00	1.74	8.39	4.56	0.21	2.30	0.71	0.24	0.68	0.00
0.00	0.16	0.00	0.92	0.28	0.59	0.00	0.54	0.60	0.35	0.76	0.29	0.00	0.14	1.63	0.96	15242.08
0.00	0.20	0.09	1.36	1.26	0.91	0.00	0.47	1.36	0.40	1.24	0.28	0.36	0.86	0.28	0.99	235.79
0.00	0.28	0.00	1.64	2.66	0.31	2.24	0.09	0.07	0.71	0.25	0.17	2.32	0.90	1.38	0.98	10.77
0.00	1.50	0.33	1.06	2.85	11.12	0.32	0.28	4.14	5.73	2.18	0.04	5.01	0.00	0.35	0.07	0.00
0.00	0.95	0.29	1.31	0.51	0.33	0.41	0.05	0.28	0.21	0.33	0.16	0.00	0.00	0.83	0.40	178.63
0.00	0.01	1.26	1.12	4.64	26.44	2.09	1.00	1.26	9.68	46.95	10.66	32.55	0.86	0.46	0.05	15.99
0.00	0.74	15.89	0.83	1.38	3.15	0.18	0.00	2.51	0.47	0.48	0.22	1.22	0.12	0.03	0.25	0.00
0.97	3.60	32.25	0.68	8.01	6.84	0.70	0.03	0.32	10.96	21.14	3.86	12.16	0.00	0.42	0.20	4.48
0.00	1.53	6.52	0.87	22.04	6.01	1.03	0.00	4.69	8.86	1.97	0.11	3.37	0.07	0.65	0.19	0.00
0.00	12.70	7.03	0.42	14.52	6.66	1.50	0.24	1.69	24.35	43.52	12.86	6.01	0.00	1.25	0.51	0.59
0.00	3.30	8.50	0.85	2.38	58.86	0.00	0.98	8.47	10.07	3.97	0.74	22.96	0.99	1.12	0.36	17.00
0.00	0.30	2.29	0.62	2.10	11.57	0.00	0.89	6.42	8.65	4.46	2.95	7.11	0.12	0.02	0.17	0.00
0.00	1.33	9.70	1.03	1.73	16.30	0.00	0.00	3.77	7.37	1.91	0.35	6.91	0.00	0.25	0.56	0.00
0.00	0.48	7.43	1.01	0.81	5.91	0.36	0.00	2.75	1.54	0.60	0.09	1.46	0.46	0.27	0.43	0.09
0.00	3.15	3.97	0.08	0.68	9.28	0.00	0.04	1.54	6.73	2.06	0.14	1.49	0.01	0.26	0.13	0.00
0.00	1.06	5.09	0.92	7.41	6.00	0.00	0.00	5.47	10.19	6.10	0.27	0.82	0.00	0.60	0.07	0.00
0.00	0.57	0.31	0.65	2.37	11.39	0.15	0.59	2.41	3.05	0.41	0.00	2.45	0.07	0.13	0.01	0.00
0.00	1.17	0.22	0.67	1.70	1.17	0.26	0.39	1.81	0.73	0.25	0.17	0.96	0.68	0.96	0.06	0.00
0.00	1.30	7.17	1.39	5.18	13.22	0.00	0.00	0.72	3.56	1.93	0.02	2.77	0.03	0.27	0.07	0.00
0.00	0.56	9.91	1.07	3.79	7.61	0.00	0.90	2.34	10.07	11.57	5.88	2.52	0.12	1.00	0.11	0.94
0.00	6.05	4.18	0.76	4.20	9.65	0.00	0.20	2.87	8.67	2.80	0.08	5.26	0.00	0.31	0.09	0.79
0.00	0.83	0.18	0.67	1.66	0.98	0.05	1.77	2.46	1.20	0.67	1.67	1.81	0.71	0.27	0.01	0.38
0.00	0.64	3.32	0.89	4.17	14.17	0.11	0.44	3.51	4.01	0.79	0.33	4.92	0.35	0.80	0.13	18.96
0.00	0.29	15.17	1.90	6.25	8.12	0.00	0.74	5.27	5.40	2.02	0.85	2.82	0.33	0.00	0.52	0.00
0.82	0.11	3.64	1.60	19.30	31.77	1.38	0.00	2.33	20.17	18.44	0.04	27.48	0.00	0.30	0.06	1.15
0.00	0.82	4.97	2.33	0.88	27.54	0.75	0.42	7.14	7.89	3.08	1.29	6.80	0.89	0.37	0.15	4.09
0.00	0.03	11.36	0.95	1.74	5.12	0.00	0.00	2.31	0.75	0.26	0.05	4.36	0.70	0.14	0.28	0.00
0.00	1.60	10.14	0.76	0.69	16.44	0.08	0.30	2.75	2.98	1.78	0.38	4.50	0.04	0.19	0.05	0.00
0.00	0.33	7.79	1.10	0.25	18.82	1.13	0.80	4.90	9.38	1.94	6.47	10.40	0.65	0.23	0.02	13.08
0.00	0.74	2.49	0.91	0.40	41.51	0.34	1.30	7.73	13.21	8.23	4.83	23.60	0.41	0.79	0.01	23.46
0.00	2.48	2.06	1.15	1.97	48.80	2.19	4.59	2.35	25.43	49.26	27.66	56.06	1.96	1.06	0.01	4.06
0.00	0.00	4.04	1.70	6.68	4.77	0.27	0.00	11.52	5.11	2.16	0.92	1.96	0.00	0.57	0.01	0.00
0.00	63.89	24.92	1.60	2.27	13.45	0.00	0.20	2.21	5.32	1.79	1.26	8.78	0.20	0.26	0.09	3.12
0.00	0.00	15.84	0.27	0.12	2.57	0.29	0.21	0.66	4.45	3.53	2.89	1.98	0.00	0.00	0.30	0.70
0.00	0.00	11.36	1.64	8.54	12.46	0.00	0.98	4.18	25.94	17.97	1.25	9.61	0.64	0.64	0.02	6.30
0.64	0.85	50.95	0.58	10.91	9.48	0.83	0.00	2.94	21.01	14.89	0.87	2.49	0.42	0.39	0.87	0.48
0.00	0.41	2.05	0.89	0.00	10.95	0.01	0.76	5.70	3.75	1.45	8.19	4.26	0.44	0.17	0.02	2.25
0.87	0.00	38.50	0.74	9.19	4.98	0.15	0.22	5.22	13.34	2.60	0.06	1.72	0.24	0.92	0.22	0.00
0.00	2.82	3.71	0.71	1.84	36.79	0.98	2.08	4.33	13.57	7.96	6.81	17.41	0.49	0.00	0.52	5.01
0.00	2.30	5.66	1.37	0.51	29.73	0.73	2.01	4.49	19.89	15.70	15.58	27.20	0.00	0.54	0.37	13.50
0.00	1.03	8.51	0.85	2.13	13.42	0.00	0.00	7.61	11.82	4.44	6.45	3.45	0.86	0.03	0.69	0.04
0.00	1.68	1.31	1.09	1.59	0.31	0.98	0.78	0.36	0.64	0.90	0.22	0.48	1.72	0.06	0.94	73.83
0.80	1.24	4.11	0.78	9.02	1.93	0.00	0.27	2.69	13.44	15.74	0.12	3.01	0.62	0.72	0.74	11.05
0.00	0.27	3.88	1.05	10.29	3.36	0.00	0.34	5.30	4.73	1.76	0.35	0.64	0.00	0.32	0.43	0.00
0.00	1.02	9.64	1.33	10.14	3.80	0.00	1.01	4.26	12.07	6.07	0.70	3.12	0.00	0.00	0.54	4.08
0.00	0.73	0.61	0.56	2.32	11.58	0.76	1.48	6.65	4.07	1.30	0.25	4.55	0.00	0.65	0.12	0.00
0.00	0.28	5.41	0.81	0.95	17.67	0.76	0.22	2.30	11.36	19.84	6.92	13.25	0.00	0.89	0.00	4.91
0.16	1.06	17.76	0.12	2.16	1.39	0.00	0.00	0.15	3.26	4.31	0.00	0.79	0.00	0.00	0.01	0.41
0.00	0.44	12.20	0.60	2.51	6.85	0.00	1.55	4.27	2.94	0.79	0.67	0.87	0.00	0.35	0.01	7.54
0.00	0.22	9.53	0.41	4.61	5.10	0.00	0.25	3.71	1.41	0.40	0.15	1.82	1.03	0.22	0.01	0.00
0.00	0.31	3.20	0.76	3.99	14.08	0.29	0.39	2.48	7.88	3.07	0.32	4.55	0.61	0.00	0.08	0.69
0.00	0.90	4.75	1.32	8.63	9.54	0.70	0.42	7.10	6.03	1.96	0.17	2.70	0.11	0.29	0.01	0.00
0.00	9.75	1.73	2.47	2.65	7.94	1.38	1.43	6.76	8.31	0.89	13.71	0.37	2.96	0.23	0.56	0.00
0.00	2.96	10.69	0.76	6.63	12.74	0.37	0.51	1.79	4.18	3.46	0.05	4.25	0.34	0.25	0.30	0.06
0.00	0.14	11.87	1.16	2.49	8.61	0.21	0.09	6.04	5.74	0.27	0.23	3.22	0.08	1.04	0.55	0.00
0.00	1.40	1.42	0.94	1.50	19.93	0.15	0.22	12.01	6.40	1.10	0.74	5.18	0.87	0.22	0.12	0.00
0.00	0.78	15.72	1.40	1.36	8.61	0.00	0.00	1.18	1.82	0.16	0.31	1.75	0.14	0.19	0.48	0.00
0.00	0.70	8.23	1.15	0.54	24.46	0.00	0.04	2.20	4.59	1.31	0.41	6.66	0.31	0.00	0.12	0.00
0.00	2.12	1.70	2.38	1.39	1.18	1.26	0.94	7.19	2.41	1.58	0.19	1.90	0.09	3.03	0.04	0.00
0.00	1.63	2.25	0.32	4.44	21.18	0.31	0.77	3.38	6.42	0.39	0.00	5.07	0.00	0.21	0.01	0.40
0.00	0.55	3.76	0.58	1.89	15.79	0.01	1.11	1.38	5.81	2.95	0.84	2.48	0.42	0.19	0.18	0.84
0.00	0.00	3.45	0.66	6.27	17.14	0.00	0.00	1.61	11.28	14.31	5.02	12.83	0.53	0.05	0.00	0.00
0.00	0.18	19.38	1.78	1.66	16.85	0.41	0.00	5.76	5.50	0.75	0.22	9.47	1.07	0.36	0.50	0.00
0.00	0.55	30.23	1.27	1.54	15.94	0.30	0.24	4.38	3.79	0.86	0.35	3.77	0.66	0.34	0.32	8.33
0.00	0.55	10.44	1.54	0.60	5.29	0.45	0.60	2.08	4.09	1.72	2.46	1.72	0.22	0.00	0.45	1.14
0.00	1.16	0.99	1.14	0.45	0.00	0.51	0.01	0.18	0.15	0.01	0.91	0.43	0.28	1.10	0.00	0.00
0.00	0.48	14.40	1.27	2.33	7.45	0.24	0.61	3.97	2.92	1.13	0.39	1.13	0.34	0.07	0.37	0.00
0.00	0.13	8.53	1.52	2.97	17.64	0.00	0.00	3.51	9.56	3.47	0.36	8.19	0.56	0.20	0.00	0.30
0.00	0.49	4.23	1.24	0.40	0.00	0.71	0.10	0.87	0.79	0.19	0.16	0.36	0.29	0.47	0.34	0.00
0.00	0.47	4.37	0.28	0.33	15.77	0.11	0.28	1.49	6.98	4.27	3.13	8.63	0.18	0.63	0.00	5.09
0.00	0.62	1.71	1.60	8.95	13.11	0.00	0.10	13.42	10.75	3.16	0.24	5.38	0.10	0.87	0.06	0.00
0.00	0.38	1.07	1.67	10.23	15.37	0.90	0.22	12.91	7.42	3.28	0.78	5.80	0.47	0.40	0.00	2.47
0.00	0.24	3.54	0.63	0.52	4.11	0.00	0.42	2.34	2.33	0.90	0.21	1.18	0.34	0.01	0.91	0.00
0.00	0.00	2.88	0.78	3.63	10.99	0.00	0.00	5.62	2.96	0.46	0.27	4.78	0.62	0.00	0.53	0.00
0.00	0.46	7.23	0.57	1.27	19.20	0.11	0.00	3.21	8.95	2.49	0.64	5.07	0.00	0.21	0.01	0.00
0.00	1.68	0.75	0.79	2.81	18.73	0.00	0.90	3.61	8.64	1.59	0.41	7.12	0.25	0.40	0.42	0.00
0.00	0.00	3.60	0.74	0.79	18.39	0.00	0.00	4.83	6.36	2.02	0.88	5.58	0.23	0.26	0.01	0.38
0.00	0.32	2.24	0.21	0.18	7.02	0.00	0.05	1.57	3.03	0.96	0.32	2.15	0.04	0.12	0.77	0.00
0.00	2.11	5.18	0.79	1.18	36.72	0.49	1.16	6.36	8.95	2.45	1.22	11.02	0.00	0.76	0.02	0.00
0.00	0.79	9.27	0.66	0.13	3.39	0.00	0.15	0.55	0.73	0.11	0.22	1.43	0.00	0.00	0.64	0.00
0.00	1.75	2.21	0.64	0.92	21.52	0.00	0.58	8.41	4.60	1.61	2.21	9.50	0.33	0.10	0.04	2.10
0.00	1.12	3.52	0.58	0.71	46.17	0.00	0.57	6.31	12.54	2.66	3.21	17.86	0.09	0.13	0.28	4.21
0.00	0.67	10.80	1.10	0.95	24.09	0.36	0.25	3.43	2.82	0.76	1.50	8.36	0.00	0.00	0.30	0.29
0.00	0.49	11.87	0.90	0.08	9.13	0.00	0.00	2.15	1.82	0.81	0.88	1.67	0.26	0.28	0.00	0.00
0.00	2.85	4.93	1.07	0.94	25.18	0.49	0.43	3.97	5.58	1.59	0.11	8.46	0.73	0.46	0.00	1.08
0.00	0.35	2.84	1.23	1.86	8.07	0.23	0.16	3.22	4.47	1.02	0.43	4.29	0.00	0.00	0.00	0.00
0.00	0.00	8.42	0.69	1.52	40.65	0.29	0.00	1.87	5.82	1.32	0.20	15.49	0.00	0.06	0.65	0.38
0.00	0.76	33.93	0.78	0.76	13.28	0.00	0.59	2.52	1.79	0.00	0.70	2.48	0.00	0.12	0.01	0.00
0.00	1.40	0.50	0.59	0.83	0.30	2.35	0.20	0.31	0.96	2.90	0.69	2.91	0.00	0.85	0.88	77.36
0.00	0.00	18.19	0.82	2.03	7.94	0.25	0.00	4.04	1.50	0.04	0.08	3.37	0.00	0.55	0.17	0.00
0.00	0.85	9.38	1.06	3.21	2.68	0.75	0.12	2.83	0.25	0.12	0.37	1.23	0.00	0.39	0.31	0.00
0.00	0.40	4.17	0.51	2.12	11.11	0.00	0.00	1.50	1.79	1.05	0.23	5.71	0.00	0.00	0.82	0.00
0.00	0.00	4.15	0.77	0.34	6.18	0.27	0.56	2.02	2.74	0.76	0.72	2.14	0.00	0.00	0.00	0.40
0.00	0.97	7.00	1.29	1.16	16.78	0.00	0.00	4.82	5.26	1.33	1.23	6.56	0.00	0.00	0.16	1.03
0.00	0.03	4.45	0.96	0.22	16.99	0.00	0.42	1.79	1.99	0.30	0.94	4.68	0.51	0.22	0.01	0.00
0.00	0.09	2.75	0.37	0.24	52.54	0.00	0.43	3.82	8.29	1.37	2.06	12.84	0.44	0.00	0.24	0.40
0.00	1.01	1.66	0.80	0.94	20.47	0.00	0.88	6.84	8.70	2.48	9.32	6.09	0.00	0.60	0.06	0.00
0.00	0.30	4.24	0.41	2.17	2.18	0.46	0.14	3.35	1.66	0.36	0.15	1.11	0.12	0.31	0.27	0.00
0.92	2.98	18.77	0.31	6.35	13.86	0.70	0.00	1.00	22.65	20.87	1.44	11.52	0.00	0.34	0.25	5.58
0.00	0.01	5.44	0.57	1.42	7.92	0.00	0.00	2.41	2.97	0.31	0.05	1.16	0.07	0.00	0.38	0.00
0.00	0.48	3.47	0.77	4.57	17.73	0.00	0.26	5.41	2.42	0.41	0.33	4.35	1.38	0.19	0.13	0.00
0.00	0.73	1.69	0.88	3.76	24.43	0.67	0.45	6.39	1.73	0.20	0.10	7.39	0.95	0.46	0.01	0.38
0.00	0.00	0.07	0.11	0.36	0.20	0.00	0.09	0.31	0.00	0.47	0.00	0.00	0.00	0.00	0.01	0.00
0.88	0.00	71.98	0.24	6.29	2.74	0.00	0.00	0.78	16.50	17.67	0.57	5.00	0.00	0.00	0.00	0.00
0.95	0.82	16.52	0.56	31.86	14.82	2.74	0.00	5.84	36.74	32.85	1.23	12.24	0.00	0.27	0.00	0.38
0.00	0.72	12.43	1.83	12.22	8.41	0.00	0.44	15.71	15.56	3.74	1.15	6.74	0.00	0.00	0.06	0.28
1.06	0.24	7.67	2.50	17.02	1.00	1.34	0.43	3.83	13.18	8.36	0.23	2.36	0.93	0.45	0.11	0.00
0.00	0.84	1.33	1.19	2.62	19.32	0.48	0.98	9.36	18.71	6.45	2.22	14.14	0.90	0.34	0.00	0.00
1.31	0.00	31.81	0.58	1.24	10.93	0.25	0.00	1.39	6.00	1.90	0.06	6.93	0.00	0.27	0.19	0.38
0.00	0.41	19.53	0.81	1.04	8.65	0.00	0.59	1.03	2.66	0.92	0.05	5.05	0.00	0.00	0.91	1.27
0.00	2.70	12.51	1.13	0.24	9.34	0.27	0.00	0.55	1.63	2.92	0.44	5.30	0.00	0.00	0.09	2.79
0.00	0.18	9.52	0.87	0.75	10.01	0.35	0.28	2.08	1.14	0.37	0.32	5.08	0.00	0.00	0.39	0.30
0.00	0.64	12.43	0.50	0.88	11.20	0.00	0.12	2.33	7.93	1.92	0.32	3.92	0.17	0.06	0.60	0.29
0.00	0.28	29.08	0.47	0.37	2.23	0.00	0.14	0.71	0.87	0.23	0.15	1.28	0.25	0.00	0.26	0.43
0.00	1.87	9.68	1.18	1.11	8.18	0.26	0.31	0.74	1.15	0.32	0.00	2.96	0.00	0.13	0.14	0.63
0.00	0.10	0.95	0.64	0.64	3.38	0.12	0.43	5.63	2.35	0.65	0.26	2.93	0.31	1.38	0.02	0.00
0.00	0.26	11.80	0.61	1.41	2.23	0.33	0.00	0.72	1.20	0.32	0.05	1.41	0.20	0.00	0.30	2.23
0.00	0.80	2.25	0.33	0.17	0.51	0.90	0.03	0.00	0.30	0.58	0.40	0.41	0.31	0.87	0.08	0.55
0.00	0.15	0.79	1.26	0.92	0.00	0.40	0.00	0.61	0.51	0.58	0.19	0.78	0.00	0.47	0.00	0.00
0.00	1.36	1.10	1.12	0.26	0.59	0.00	0.00	0.07	0.47	0.00	0.12	1.11	5.73	0.18	0.97	117.17
0.00	0.88	0.30	0.00	0.00	0.16	0.00	0.10	0.17	0.66	0.39	0.00	0.00	2.34	0.91	0.30	0.01
0.00	0.88	3.73	0.35	1.58	39.23	0.00	0.00	2.53	7.19	2.99	0.09	23.38	0.01	0.06	0.62	0.00
0.00	0.22	15.66	0.20	0.54	4.73	0.00	0.00	1.20	1.38	0.42	0.02	2.60	0.00	0.11	0.14	0.58
0.00	0.42	0.41	0.92	1.51	49.47	0.00	0.24	4.96	5.73	1.57	0.44	15.77	0.17	0.00	0.14	0.38
0.00	0.00	6.62	1.03	0.15	5.05	0.26	0.00	0.00	0.13	0.47	0.56	2.21	0.00	0.00	0.58	0.66
0.00	0.00	5.76	0.90	3.74	40.81	0.42	0.26	4.51	5.84	2.30	0.43	14.67	0.00	0.00	0.01	0.00
0.00	0.27	2.48	0.38	2.34	19.69	0.36	0.50	3.50	2.65	0.67	0.18	4.01	0.63	0.24	0.09	0.00
0.00	3.32	5.19	0.49	0.76	4.84	0.03	0.00	0.64	0.78	0.31	0.00	1.51	0.00	0.12	0.68	0.00
0.00	0.50	5.83	0.78	0.47	20.84	0.00	0.13	1.90	1.56	0.38	0.53	4.23	0.10	0.06	0.20	0.19
0.00	0.28	1.40	0.54	0.31	28.84	0.00	1.03	1.50	4.06	0.91	0.35	4.74	0.00	0.04	0.01	0.59
0.00	1.16	8.02	0.00	0.44	12.31	0.00	0.12	0.58	0.85	1.16	0.14	2.27	0.00	0.00	0.03	0.00
0.00	3.15	18.96	1.99	8.71	11.22	0.12	0.00	6.98	6.96	1.39	0.70	3.54	0.62	0.01	0.02	0.38
0.00	0.35	16.41	0.63	0.62	9.92	0.00	0.00	3.39	1.49	0.45	0.07	3.16	0.33	0.00	0.04	0.00
0.00	0.40	13.60	0.65	1.29	17.20	0.00	0.00	4.91	1.62	0.52	0.21	5.09	0.55	0.11	0.05	0.10
0.00	0.92	40.42	1.38	0.69	4.74	0.00	0.00	3.30	2.79	0.32	0.08	1.74	0.34	0.00	0.01	0.38
0.00	0.43	21.59	0.88	0.73	15.11	0.00	0.00	2.50	1.71	0.82	0.00	3.55	0.00	0.14	0.05	2.49
0.00	1.91	4.48	1.74	1.38	15.43	0.12	0.00	14.03	2.64	1.18	0.76	1.88	0.41	0.00	0.00	19.07
0.92	1.86	20.32	0.24	5.11	1.71	0.00	0.00	2.39	11.89	8.68	1.56	0.24	0.45	0.09	0.33	0.00
0.92	0.23	23.75	1.14	8.04	11.55	0.55	0.71	3.17	28.94	40.24	8.92	7.63	0.00	1.82	0.05	2.30
0.00	1.77	7.58	0.98	1.92	6.68	0.36	0.37	3.91	5.43	3.76	0.05	4.58	0.65	0.01	0.00	0.00
0.00	0.97	5.81	0.76	1.86	8.22	1.05	0.04	3.03	6.64	1.18	0.12	2.60	0.92	0.20	0.43	0.00
0.00	0.46	33.89	1.43	2.28	10.95	0.00	0.00	3.34	2.88	0.25	0.29	3.50	0.16	0.11	0.05	0.16
0.00	1.12	0.26	0.80	0.08	0.00	0.80	0.05	0.54	0.51	1.01	0.10	0.00	0.90	0.97	0.01	0.00
0.00	1.01	0.90	0.68	3.77	15.63	0.00	0.72	1.34	13.75	6.85	0.00	11.22	0.00	0.88	0.42	0.38
