10.92	3.24	2.06	0.00	0.00	3.22	0.12	0.77	0.57	0.30	6.07	0.00	0.46	1.69	2.69	4.01	7.38	4.63	0.00	0.02	0.14	0.33	0.39	0.98	2.06
33.49	13.38	0.00	0.00	0.00	32.18	0.45	0.21	7.72	0.76	8.63	0.01	0.12	1.72	1.80	0.33	0.11	3.13	0.28	0.00	0.13	5.75	0.64	1.85	0.00
45.26	15.42	0.00	0.76	0.38	10.00	0.29	1.26	2.21	2.49	11.23	0.18	0.07	0.70	2.85	1.92	0.08	12.31	0.02	0.03	0.06	2.31	0.02	0.60	0.38
43.08	7.86	1.46	0.00	0.00	29.89	0.19	2.07	8.07	0.79	8.19	0.00	0.02	0.62	1.13	0.59	0.30	4.25	0.00	0.02	0.00	4.62	0.22	2.50	1.46
11.45	6.43	10.41	0.00	0.00	6.32	0.23	0.05	3.45	0.23	15.69	0.00	0.85	2.80	0.51	0.49	3.27	6.47	0.00	0.04	0.29	1.75	0.31	2.56	10.41
8.16	4.77	23.43	0.00	0.00	21.84	0.39	1.77	3.34	0.19	7.87	0.17	1.78	2.78	8.93	14.27	10.85	10.56	0.65	0.17	0.83	1.31	0.40	3.69	23.43
44.89	9.86	0.00	0.00	1.37	4.75	0.21	0.85	4.62	0.18	6.44	0.06	0.00	0.71	1.32	0.32	0.03	2.83	0.06	0.00	0.00	6.77	0.97	2.77	1.37
39.36	6.17	0.00	0.00	0.00	1.83	0.27	0.28	0.58	3.84	12.81	0.20	0.48	4.54	4.42	2.69	0.08	2.80	0.22	0.19	0.11	0.57	0.03	0.44	0.00
5.41	3.34	0.00	0.00	0.00	4.92	1.29	2.20	0.94	7.66	0.35	1.13	0.94	2.15	1.89	0.83	0.06	1.91	2.49	0.11	0.52	0.40	0.22	0.64	0.00
40.36	2.88	0.00	0.09	0.00	21.43	1.14	0.53	0.48	4.93	3.57	0.00	0.00	1.09	5.52	5.68	0.31	8.79	0.39	0.00	0.00	0.53	0.10	0.59	0.00
13.69	2.55	0.00	0.89	0.27	33.27	1.37	0.85	1.08	7.14	17.87	0.23	0.11	1.46	8.68	10.98	0.38	20.14	0.07	0.04	0.09	0.37	0.44	0.96	0.27
42.22	8.43	0.00	0.79	0.00	24.32	1.08	0.48	1.54	1.11	2.88	0.00	0.13	0.53	3.57	2.95	0.03	2.43	0.00	0.16	0.01	0.39	0.12	0.18	0.00
39.14	6.47	1.14	0.00	0.00	4.01	1.30	0.85	1.10	7.27	3.26	0.00	0.41	4.01	8.26	5.82	0.70	3.52	0.62	0.37	0.49	0.67	0.07	0.49	1.14
27.12	2.56	0.00	0.00	0.00	1.30	0.51	0.43	1.36	5.91	4.69	0.03	0.05	1.10	5.76	11.83	0.00	21.76	0.00	0.19	0.00	0.54	0.04	0.72	0.00
33.25	1.25	0.00	1.47	0.00	3.89	1.85	0.00	0.83	2.58	11.39	0.00	0.00	0.68	2.22	5.77	0.01	10.12	0.27	0.00	0.00	0.17	0.18	0.85	0.00
33.29	6.44	2.68	0.00	0.34	12.12	0.45	5.27	0.37	7.58	3.13	0.00	0.26	1.13	6.46	7.86	0.03	5.54	0.25	0.00	0.00	0.76	0.01	0.88	3.02
14.09	8.67	1.90	0.00	0.00	10.26	0.33	0.54	6.24	1.02	7.43	0.01	0.05	4.18	2.50	0.92	0.50	2.24	0.55	0.06	0.26	2.77	0.21	0.39	1.90
0.94	4.66	0.00	0.00	1.79	0.93	0.46	0.92	5.32	0.62	8.59	0.01	0.70	9.59	10.39	3.30	7.73	3.76	0.41	0.73	1.03	2.84	0.69	4.98	1.79
43.41	7.88	0.00	0.95	0.27	5.50	1.33	0.00	1.31	0.84	2.06	0.00	0.00	0.47	3.01	2.79	0.73	4.87	0.00	0.14	0.00	0.15	0.21	0.71	0.27
35.85	4.17	0.00	0.91	0.00	51.35	1.14	2.42	17.23	2.85	7.56	0.00	0.00	0.93	2.68	2.17	0.00	5.29	0.01	0.04	0.00	4.76	0.52	2.34	0.00
10.43	0.98	0.00	1.03	0.00	2.63	1.28	0.00	0.93	5.57	3.62	0.05	0.16	1.90	6.01	10.10	0.00	15.61	0.05	0.12	0.05	0.17	0.47	0.54	0.00
13.65	9.20	0.38	0.00	0.00	4.72	0.36	0.17	5.83	0.97	9.40	0.22	0.17	4.04	8.29	6.10	0.88	4.22	1.31	0.20	0.49	4.93	0.05	1.23	0.38
0.02	1.14	0.00	0.00	0.00	0.90	0.00	0.65	0.85	0.39	1.07	0.24	1.57	0.58	0.00	0.36	3.28	0.44	1.66	0.18	1.09	0.84	0.14	0.78	0.00
8.12	1.58	0.00	0.00	0.00	5.61	0.34	2.14	1.77	2.90	33.20	0.20	0.57	7.94	5.81	1.59	0.53	13.43	0.19	0.29	0.00	1.66	0.00	0.82	0.00
29.35	10.79	0.46	0.00	0.00	8.88	0.74	1.07	3.04	0.76	2.40	0.10	0.18	4.14	3.05	1.02	0.19	1.84	0.61	0.11	0.20	2.31	0.49	9.01	0.46
48.33	3.96	0.00	0.76	0.00	21.07	2.15	2.75	6.32	2.21	2.42	0.06	0.00	1.12	2.53	2.44	0.01	2.42	0.09	0.23	0.00	0.40	0.95	4.83	0.00
2.82	2.31	0.41	0.00	0.00	1.64	0.73	0.50	0.94	3.09	6.88	0.11	0.61	7.86	18.50	17.08	5.79	9.36	1.50	0.49	0.63	0.56	0.07	0.71	0.41
4.27	4.97	0.00	0.00	16.22	5.19	0.33	0.66	5.35	1.65	14.70	0.25	0.23	6.13	9.01	2.44	0.18	4.70	0.10	0.27	0.13	3.17	0.17	8.31	16.22
24.69	7.40	0.37	0.73	0.34	13.23	0.42	0.59	3.19	1.44	10.47	0.04	0.26	1.50	2.87	1.90	0.05	8.62	0.00	0.23	0.00	1.63	0.34	35.91	0.70
28.75	6.09	1.41	1.00	0.03	4.29	0.77	5.84	7.49	1.57	16.85	0.00	0.09	0.73	4.78	4.76	0.11	13.67	0.19	0.00	0.00	2.82	0.13	12.44	1.44
25.03	6.79	0.00	0.81	0.10	9.68	0.68	1.15	3.93	1.71	12.72	0.00	0.10	0.69	2.47	1.81	0.00	13.70	0.19	0.11	0.00	0.90	0.63	2.65	0.10
4.24	5.00	0.81	0.00	0.00	32.45	0.29	1.05	4.21	1.79	2.69	0.17	0.19	4.48	2.86	1.69	0.12	0.78	0.37	0.09	0.03	4.58	0.39	7.02	0.81
7.02	5.81	0.00	0.00	1.00	10.53	0.79	0.70	2.35	4.31	4.27	0.02	0.27	2.88	4.61	3.05	0.56	2.53	0.13	0.06	0.13	0.96	0.85	1.71	1.00
1.62	2.68	0.00	0.00	4.59	0.68	0.41	1.18	0.57	0.39	6.47	0.30	1.06	8.14	4.24	2.28	9.21	2.04	0.50	0.21	0.31	0.76	0.01	0.14	4.59
0.75	2.26	0.00	0.00	2.04	0.84	0.25	0.10	1.00	0.00	21.97	0.81	1.81	2.88	16.20	22.43	9.54	23.14	0.65	0.25	0.00	1.20	0.00	1.07	2.04
2.69	8.45	0.00	0.00	4.07	6.25	0.88	1.13	4.82	0.57	29.65	0.03	0.95	7.75	8.38	1.43	5.78	9.78	0.57	0.29	0.42	4.73	0.50	2.48	4.07
14.21	9.44	0.00	0.00	6.92	7.40	0.53	1.31	12.36	0.23	4.78	0.13	0.00	0.87	2.27	0.59	0.01	1.24	0.08	0.11	0.13	15.64	0.05	19.13	6.92
6.32	4.85	0.10	1.08	1.38	3.98	0.33	0.66	1.11	2.92	15.16	0.22	0.11	0.68	6.32	12.75	0.28	18.48	0.00	0.16	0.12	0.93	0.46	1.59	1.48
0.47	1.80	0.00	0.00	69.62	0.77	0.96	0.31	0.66	1.32	0.36	0.24	0.71	0.62	0.90	1.24	0.20	0.47	0.28	0.54	0.50	0.42	0.99	0.39	69.62
10.87	5.45	0.00	0.00	0.71	4.42	1.31	0.29	13.58	1.92	15.73	0.01	1.20	9.32	9.18	2.20	0.21	4.33	0.90	0.20	0.00	10.69	0.26	14.27	0.71
0.07	0.26	0.00	0.00	2.44	1.26	0.55	0.00	0.36	1.88	0.00	0.39	0.48	0.30	0.24	0.02	0.00	0.00	0.74	0.15	0.75	1.01	0.98	0.47	2.44
12.27	8.05	0.98	0.00	0.00	4.33	0.39	1.90	4.34	2.77	6.33	0.20	0.15	3.40	6.08	2.66	0.47	4.11	0.57	0.08	0.21	3.26	0.01	1.22	0.98
3.78	4.33	0.54	0.00	1.52	7.15	0.47	1.33	8.22	0.33	8.35	0.05	0.15	4.94	1.87	0.35	0.28	2.01	0.14	0.05	0.08	4.16	0.11	4.70	2.06
20.96	9.69	1.55	0.00	2.25	16.88	0.74	0.90	11.59	0.22	6.28	0.02	0.06	1.30	0.60	0.29	0.10	2.28	0.04	0.10	0.00	11.74	0.40	24.21	3.80
6.46	15.60	2.92	0.00	0.00	11.06	0.12	3.25	4.86	0.28	8.29	0.11	0.16	2.96	1.65	0.47	0.13	4.14	0.14	0.17	0.16	6.75	0.67	6.44	2.92
39.14	1.24	0.00	0.97	0.95	9.54	0.54	5.54	1.30	4.60	9.78	0.00	0.16	0.56	4.95	9.54	1.59	23.15	0.00	0.01	0.40	0.40	0.20	0.84	0.95
9.49	3.73	0.00	0.00	27.53	1.03	0.33	0.47	15.85	0.15	3.69	0.03	0.20	1.61	3.64	2.19	0.59	2.35	0.38	0.02	0.46	16.22	0.38	11.69	27.53
3.21	5.39	0.00	0.00	11.11	5.25	0.12	0.38	2.53	1.44	21.18	0.10	0.31	5.38	4.58	1.48	0.18	8.86	0.31	0.15	0.03	2.77	0.09	1.22	11.11
15.07	11.37	0.00	0.00	0.00	10.73	0.55	1.80	6.92	1.01	5.54	0.09	0.16	2.67	1.95	0.56	0.19	1.78	0.04	0.03	0.02	9.36	0.98	4.14	0.00
3.49	2.53	5.74	0.00	0.00	1.43	0.71	0.30	0.51	0.88	18.95	0.59	1.06	0.45	12.16	24.96	11.19	23.10	0.09	0.54	0.63	0.45	0.01	0.36	5.74
3.72	6.24	0.38	0.00	0.18	0.02	0.61	0.63	2.18	1.68	10.00	0.03	0.45	5.86	5.00	2.53	0.18	3.49	0.17	0.28	0.00	2.53	0.19	2.00	0.56
2.20	4.78	3.84	0.00	0.00	7.28	0.28	8.29	1.29	1.44	10.86	0.13	0.21	5.59	2.41	0.69	1.43	3.13	0.35	0.13	0.00	3.21	0.06	2.05	3.84
4.67	7.27	2.44	0.00	0.00	8.21	0.21	0.59	5.89	0.59	14.05	0.11	0.35	2.06	3.02	0.86	0.36	4.50	0.26	0.12	0.00	2.57	0.51	31.65	2.44
8.86	7.20	3.06	0.00	0.38	7.26	1.43	3.69	9.51	2.99	5.43	0.36	0.22	2.79	4.61	3.13	0.28	6.29	0.18	0.18	0.15	6.78	0.29	3.66	3.44
0.15	0.97	0.00	0.00	0.38	0.00	0.49	0.29	0.78	0.84	0.05	0.34	1.10	0.41	0.99	0.56	0.71	0.27	2.74	0.21	1.00	0.50	0.71	1.15	0.38
6.67	9.27	0.00	0.00	3.32	7.65	0.72	0.54	10.73	1.77	21.92	0.00	0.35	6.35	6.30	2.15	0.07	6.99	1.27	0.11	0.20	6.67	0.01	10.27	3.32
2.26	5.22	0.00	0.00	8.77	3.69	0.21	21.39	2.24	0.34	7.28	0.11	0.23	0.82	5.31	6.13	1.85	8.20	0.05	0.04	0.04	5.23	0.30	1.93	8.77
0.57	1.61	7.33	0.00	5.38	0.00	1.17	1.19	0.69	1.27	0.64	0.00	2.74	0.35	1.68	0.35	1.77	0.90	4.09	0.90	2.00	0.78	0.98	0.28	12.71
6.19	8.11	0.00	0.00	0.00	1.50	0.06	0.61	11.62	1.45	3.47	0.14	0.24	3.24	3.59	1.27	0.12	1.47	0.48	0.31	0.17	15.58	0.57	27.76	0.00
7.90	1.06	0.02	0.00	0.00	0.71	0.59	0.29	0.34	1.12	1.25	0.25	0.30	2.10	10.39	15.33	9.47	5.75	0.68	0.38	1.16	0.13	0.06	0.33	0.02
9.46	8.40	0.38	0.00	0.00	1.04	0.98	0.96	0.88	5.41	16.19	0.07	0.23	6.64	9.00	3.84	0.62	5.33	0.39	0.75	0.06	0.58	0.01	0.67	0.38
26.13	5.05	0.00	0.00	0.00	2.00	0.99	0.43	0.70	6.26	3.27	0.41	0.14	1.88	4.75	1.35	0.07	2.63	0.42	0.03	0.00	1.46	0.01	0.50	0.00
5.83	2.88	0.76	0.00	7.03	2.29	0.69	0.05	1.27	3.98	6.23	0.07	0.24	4.58	10.70	12.82	1.47	8.59	0.16	0.18	0.00	0.53	0.02	0.42	7.79
4.84	6.36	0.38	0.00	0.00	1.31	0.03	0.71	3.55	0.83	6.54	0.00	0.45	4.34	6.85	2.80	0.54	4.50	0.25	0.24	0.25	2.10	0.32	1.76	0.38
8.32	4.64	0.12	0.00	0.24	18.77	0.72	0.85	2.98	2.25	0.58	0.07	0.34	4.48	1.90	0.40	0.04	0.48	0.13	0.07	0.25	3.10	0.01	0.43	0.36
20.86	3.19	0.38	0.77	0.35	8.08	0.39	0.00	1.54	4.90	11.54	0.15	0.32	1.15	6.68	8.63	0.79	17.53	0.01	0.00	0.00	6.59	0.81	1.59	0.73
4.22	0.94	0.76	0.00	1.45	7.92	0.15	0.29	0.30	0.15	4.66	0.00	0.59	4.38	1.50	0.62	8.59	2.11	0.32	0.11	0.24	1.36	0.02	0.70	2.21
26.19	4.38	0.49	0.87	0.00	28.73	0.79	2.31	0.84	5.03	4.63	0.10	0.38	2.62	4.59	3.69	0.15	2.17	0.56	0.09	0.00	0.73	0.22	0.46	0.49
26.45	11.41	0.36	0.00	0.00	6.64	0.73	0.70	6.96	0.58	23.76	0.25	0.37	3.75	5.47	2.02	0.10	14.36	0.00	0.08	0.16	5.58	0.96	0.76	0.36
26.10	8.48	0.00	0.00	0.00	3.30	0.51	0.00	6.90	0.76	47.94	0.14	0.43	7.98	7.76	3.52	0.45	15.11	0.57	0.18	0.53	6.83	0.65	0.53	0.00
21.45	4.67	0.55	0.05	0.00	36.72	0.40	1.00	3.98	1.62	14.49	0.11	0.33	4.45	2.02	1.52	0.22	7.77	0.34	0.08	0.00	0.86	0.72	0.81	0.55
6.37	1.70	0.00	0.75	0.35	0.22	4.65	1.56	0.58	2.10	0.00	3.46	0.22	2.00	1.88	2.18	0.08	0.39	0.18	0.16	0.31	0.69	0.11	0.56	0.35
2.96	3.24	6.82	0.00	0.90	4.18	0.60	1.52	1.04	5.36	20.34	0.86	0.98	5.71	17.33	26.24	3.69	14.93	1.06	0.55	0.44	0.34	0.00	3.72	7.72
19.29	4.99	0.00	0.16	0.12	2.35	0.06	0.00	0.55	0.29	0.20	0.10	0.04	0.04	0.16	0.26	0.00	0.44	0.04	0.01	0.00	0.20	0.01	0.07	0.12
14.01	6.78	0.00	0.00	0.06	0.79	1.72	1.65	10.46	2.57	12.91	0.18	0.43	4.55	6.23	1.64	0.28	5.35	0.57	0.13	0.31	6.47	0.01	3.66	0.06
1.08	1.45	0.00	0.00	0.00	1.07	0.88	0.12	0.42	0.44	0.30	0.53	1.69	0.13	0.85	0.55	4.39	1.56	0.99	0.89	3.68	1.89	0.02	0.28	0.00
2.98	5.52	3.81	0.00	0.00	4.43	0.94	0.42	14.14	4.11	6.17	0.46	0.72	5.43	4.81	1.36	0.22	3.53	0.42	0.26	0.30	3.17	0.00	21.50	3.81
5.61	8.53	1.90	0.00	1.84	5.35	0.64	1.46	5.16	1.46	15.96	0.13	0.42	4.66	5.11	2.16	0.02	9.14	0.15	0.28	0.29	3.43	0.00	6.62	3.74
8.66	9.41	1.38	0.00	0.38	4.72	0.50	1.76	10.23	0.47	4.94	0.06	0.22	1.43	1.08	0.49	0.17	1.56	0.38	0.15	0.16	13.45	0.19	4.81	1.75
10.36	8.92	1.56	0.00	0.00	7.15	0.79	2.76	14.51	0.80	11.20	0.10	0.33	2.33	3.07	1.05	0.19	3.74	0.31	0.36	0.23	23.62	0.18	31.76	1.56
9.58	6.79	2.97	0.00	0.00	22.42	0.35	5.41	10.27	0.32	4.33	0.06	0.13	3.72	1.68	0.55	0.38	1.28	0.46	0.19	0.00	6.43	0.00	6.47	2.97
47.20	3.95	0.00	0.94	0.00	5.50	0.32	0.00	0.52	1.10	0.60	0.00	0.20	0.46	0.86	1.41	0.12	0.71	0.15	0.14	0.00	0.47	0.57	0.36	0.00
3.49	6.37	0.00	0.00	0.00	4.40	1.10	0.53	2.36	3.75	1.66	0.23	0.00	5.69	5.47	2.38	0.17	0.24	0.84	0.38	0.22	0.50	0.76	2.10	0.00
13.44	4.07	0.00	0.00	10.36	11.34	0.53	0.53	3.83	3.09	6.28	0.15	0.43	3.95	2.07	0.77	0.39	1.58	0.29	0.33	0.13	3.00	0.01	4.43	10.36
14.59	8.42	0.00	0.00	0.00	2.70	1.21	0.92	11.86	1.39	7.46	0.07	0.25	2.35	3.25	0.82	0.00	4.11	0.33	0.17	0.00	16.88	0.01	3.51	0.00
2.23	3.65	0.00	0.00	1.66	5.25	0.39	1.53	2.21	4.62	9.76	0.06	0.18	1.04	10.38	9.98	4.03	11.73	0.30	0.00	0.23	0.59	0.00	3.60	1.66
25.88	8.14	2.29	0.00	0.00	7.37	0.20	0.69	3.68	0.51	4.63	0.22	0.19	1.56	2.52	1.32	1.17	2.74	0.13	0.16	0.06	9.30	0.45	1.51	2.29
31.27	4.21	0.00	0.74	0.00	1.12	1.38	2.50	1.40	2.62	0.49	0.00	0.00	1.69	6.23	4.20	0.00	1.40	0.97	0.00	0.20	0.22	0.09	0.26	0.00
10.97	4.27	0.00	0.00	0.12	8.99	0.34	0.88	9.32	5.36	12.68	0.15	0.22	7.85	2.71	0.94	0.10	4.14	0.98	0.08	0.00	3.20	0.10	2.39	0.12
18.76	4.73	4.09	0.00	0.00	11.76	0.47	0.26	1.90	3.17	15.74	0.00	0.07	3.17	7.05	3.92	0.04	8.22	0.61	0.13	0.12	1.06	0.38	15.89	4.09
7.84	1.12	0.00	0.00	0.00	0.02	0.80	0.85	0.00	0.51	0.11	1.24	0.00	0.78	0.65	0.12	0.01	0.30	0.23	0.03	0.45	2.54	0.06	1.46	0.00
24.61	12.38	14.20	0.00	0.00	14.31	0.36	0.54	6.86	0.83	8.77	0.00	0.25	1.64	4.17	1.42	0.45	2.76	0.44	0.09	0.03	5.39	0.41	2.86	14.20
1.36	3.89	1.61	0.00	5.17	9.10	0.76	1.38	1.69	0.56	32.75	0.23	1.13	7.07	6.86	2.91	1.67	21.34	0.27	0.49	0.33	1.39	0.02	1.59	6.78
0.53	0.75	0.00	0.00	0.00	0.00	0.43	0.00	0.56	0.00	0.53	0.36	1.92	0.85	0.52	0.88	1.03	0.00	0.88	0.39	1.10	0.00	0.01	0.25	0.00
0.00	1.20	1.72	0.00	153.20	0.00	0.21	0.59	0.00	0.00	0.42	0.00	0.97	0.00	0.56	0.00	1.53	0.00	0.96	0.00	1.32	1.03	0.98	0.00	154.91
18.14	8.79	0.00	0.00	0.00	5.25	0.99	1.47	8.82	3.84	6.55	0.00	0.59	2.34	8.09	4.88	0.13	7.48	0.87	0.11	0.34	8.44	1.00	31.40	0.00
22.69	2.49	0.00	0.92	0.00	13.69	1.71	4.40	2.25	7.33	12.89	0.45	0.08	1.36	6.72	9.24	0.02	14.39	0.21	0.43	0.00	0.51	0.25	1.90	0.00
27.46	4.59	0.00	0.00	0.00	9.99	0.91	1.02	1.09	5.36	3.66	0.00	0.27	4.55	2.58	1.36	0.07	2.05	0.08	0.07	0.00	1.09	0.34	2.85	0.00
2.23	1.17	0.18	0.00	0.00	1.40	1.09	0.00	1.23	8.09	18.89	0.19	0.24	13.10	8.76	4.91	0.48	10.43	2.16	0.24	0.00	0.34	0.00	1.21	0.18
34.83	1.03	0.00	0.88	0.00	7.04	1.35	0.74	0.68	4.74	5.16	0.00	0.00	0.42	4.69	9.31	0.16	13.48	0.47	0.00	0.00	0.12	0.00	1.16	0.00
14.60	1.84	1.14	0.95	0.00	7.53	1.29	0.00	1.90	7.50	14.53	0.33	0.00	1.11	6.71	9.70	0.76	22.87	0.22	0.00	0.02	0.36	0.00	0.37	1.14
18.45	14.58	0.00	0.00	0.00	25.52	0.29	0.18	18.58	0.77	5.96	0.16	0.09	1.78	2.28	0.67	0.10	1.76	0.06	0.17	0.02	10.06	0.55	4.42	0.00
2.99	2.06	0.00	1.06	0.00	4.98	5.81	1.12	0.27	3.21	0.37	2.31	0.15	1.66	4.60	3.73	0.31	0.72	0.09	0.48	0.25	1.60	0.11	2.23	0.00
21.81	9.04	0.00	0.00	0.00	8.57	0.54	0.71	4.42	1.19	4.91	0.13	0.05	1.46	1.89	0.92	0.08	2.72	0.07	0.05	0.00	2.62	0.91	5.82	0.00
19.34	6.71	0.00	0.00	0.00	2.22	0.27	0.14	0.92	4.61	0.88	0.20	0.28	1.88	5.46	2.75	0.15	1.19	0.26	0.09	0.07	0.48	0.06	0.36	0.00
8.13	6.42	0.05	0.00	0.00	6.30	0.26	0.64	2.63	1.70	9.60	0.07	0.22	4.00	2.50	0.84	0.17	5.13	0.58	0.10	0.00	6.10	0.22	10.00	0.05
11.39	4.25	0.00	0.00	0.00	10.35	1.23	0.44	4.18	5.96	17.26	0.02	0.28	5.27	5.16	1.13	0.12	7.15	0.43	0.12	0.39	1.71	0.10	1.43	0.00
7.44	4.64	0.38	0.00	0.00	3.59	0.34	4.33	5.02	1.03	6.45	0.01	0.23	5.23	1.49	0.74	0.24	3.27	0.45	0.02	0.56	6.97	0.37	5.46	0.38
5.82	6.79	0.00	0.00	0.00	3.69	0.31	0.57	2.44	1.56	37.49	0.00	0.79	5.84	3.79	0.97	0.16	22.17	0.24	0.38	0.10	5.53	0.31	5.97	0.00
17.94	14.26	0.00	0.00	0.00	18.03	0.29	0.29	14.37	0.26	3.18	0.04	0.02	0.72	0.84	0.24	0.02	1.04	0.03	0.07	0.00	6.13	0.26	5.62	0.00
8.95	8.31	0.00	0.00	0.00	17.94	0.38	1.13	2.09	2.26	9.91	0.00	0.17	2.40	3.55	2.01	0.07	6.86	0.15	0.06	0.21	2.24	0.31	2.29	0.00
9.46	5.56	0.38	0.00	0.00	2.47	0.64	1.88	2.66	3.71	13.10	0.03	0.30	6.12	5.49	1.05	0.09	4.42	0.83	0.05	0.53	1.68	0.02	1.26	0.38
0.05	0.91	23.21	0.00	0.00	0.00	1.03	0.00	0.13	0.23	0.00	0.15	0.12	0.16	0.08	0.14	0.19	0.29	0.53	2.24	0.62	0.16	0.97	0.45	23.21
0.68	0.87	0.00	0.00	0.00	0.16	0.00	0.00	0.19	0.59	0.17	0.00	0.27	0.00	2.00	1.50	0.00	0.03	0.36	0.40	0.25	1.17	0.96	0.34	0.00
0.78	0.44	0.00	0.00	0.00	2.23	0.14	0.00	0.30	0.09	0.00	0.22	0.00	0.00	0.30	1.12	0.20	0.19	0.00	0.80	0.04	0.42	0.30	0.85	0.00
6.98	4.36	0.00	0.00	4.13	1.60	0.98	0.44	10.39	2.85	17.61	0.00	0.32	6.45	9.45	2.98	0.08	6.51	0.58	0.28	0.42	3.29	0.01	4.04	4.13
17.78	3.66	0.38	0.00	0.38	4.83	1.32	0.25	0.64	7.63	0.64	0.13	0.41	2.56	9.31	9.82	0.19	2.67	0.59	0.05	0.07	0.40	0.01	0.62	0.76
5.28	3.53	0.45	0.00	0.00	2.30	0.03	0.00	0.82	2.55	20.63	0.00	0.17	6.90	3.00	1.17	0.08	9.50	0.81	0.22	0.07	0.59	0.00	0.44	0.45
17.97	3.67	0.23	0.00	0.00	12.40	0.38	1.61	0.66	2.81	1.00	0.07	0.09	2.39	1.75	0.50	0.02	1.55	0.26	0.33	0.00	0.61	0.00	3.75	0.23
10.22	8.50	0.77	0.00	1.13	12.34	0.36	14.14	7.01	1.16	9.79	0.03	0.04	1.08	1.03	1.25	0.05	4.24	0.12	0.01	0.08	3.06	0.16	4.90	1.90
17.74	9.63	0.00	0.00	0.00	16.81	0.57	1.11	16.56	0.46	9.97	0.15	0.08	2.34	4.11	1.80	0.06	3.37	0.47	0.01	0.01	13.04	0.14	12.93	0.00
0.83	3.83	0.00	0.00	0.38	1.10	0.33	0.77	3.13	0.87	20.12	0.20	0.37	5.71	7.98	1.92	0.23	13.33	0.81	0.22	0.25	2.42	0.14	2.19	0.38
10.97	7.95	0.00	0.00	0.00	3.81	0.72	1.00	6.06	3.49	38.57	0.04	0.02	4.20	10.02	4.92	0.33	24.24	0.46	0.60	0.15	9.97	0.07	4.60	0.00
3.46	4.84	0.57	0.00	1.21	5.70	1.26	4.54	4.05	3.55	45.64	0.28	0.37	11.38	8.64	4.27	0.46	25.40	0.53	0.06	0.00	2.55	0.00	2.55	1.78
0.00	0.78	0.00	0.00	0.00	0.00	0.75	0.38	0.82	0.31	0.47	0.14	1.94	0.23	0.07	0.22	0.05	0.36	0.97	0.49	0.50	0.41	0.00	0.54	0.00
25.93	9.75	9.39	0.00	0.00	2.71	0.44	0.54	10.80	0.63	8.12	0.12	0.08	1.95	2.45	1.46	0.24	3.87	0.08	0.09	0.00	9.87	0.00	2.52	9.39
6.20	1.73	0.00	0.00	2.25	2.61	0.19	1.92	1.82	1.12	5.36	0.14	0.81	1.11	11.35	18.35	8.27	8.91	0.39	0.19	0.50	1.09	0.52	0.37	2.25
26.07	13.08	2.32	0.00	0.00	7.03	0.33	0.79	19.86	0.21	4.35	0.02	0.04	1.73	1.79	0.92	0.07	1.54	0.12	0.00	0.06	14.37	0.45	17.64	2.32
23.10	10.10	11.38	0.00	0.00	12.14	0.32	0.35	7.24	1.03	11.24	0.25	0.00	1.78	2.41	1.85	0.67	3.25	0.12	0.12	0.00	12.08	0.17	9.94	11.38
