0.00	1.26	17.43	1.59	9.60	5.88	0.36	0.41	7.44	13.90	5.61	0.82	4.67	0.23	0.07	0.31	9.59
0.00	3.46	1.53	1.68	6.80	7.82	0.76	0.65	8.09	4.61	1.64	0.40	4.17	0.00	0.65	0.10	0.15
0.00	0.73	5.29	1.06	1.28	26.01	0.41	0.89	2.69	15.30	25.55	11.08	19.03	0.15	0.99	0.11	4.23
0.36	0.90	12.71	0.84	20.11	15.17	0.36	0.15	2.25	21.52	27.74	0.71	13.48	0.50	0.46	0.01	0.97
0.00	1.06	4.79	1.17	2.84	19.56	0.10	1.25	9.12	6.96	1.78	1.54	5.17	0.16	0.41	0.00	5.76
0.00	0.43	3.92	0.47	2.97	11.37	0.04	0.50	4.87	2.40	0.56	0.17	3.50	0.43	0.25	0.02	0.15
0.00	1.55	1.98	0.67	3.91	21.76	0.13	0.72	3.34	11.24	6.56	0.86	11.03	0.41	0.17	0.04	1.11
0.00	0.87	2.75	1.15	8.01	14.08	0.19	0.59	9.58	6.69	1.83	0.09	2.65	0.45	0.33	0.01	0.00
0.00	3.77	0.85	1.69	3.18	10.83	0.69	1.96	7.67	6.18	1.58	13.33	2.41	1.52	0.77	0.25	0.38
0.00	1.04	2.95	0.99	7.06	13.81	0.27	0.55	4.90	5.34	2.22	0.27	4.15	0.59	0.21	0.07	0.13
0.00	0.26	4.88	1.20	2.95	12.47	0.44	0.58	6.72	8.28	1.51	0.29	4.92	0.33	0.70	0.43	0.30
0.00	1.88	3.13	0.78	1.40	13.05	0.19	0.32	7.88	4.21	0.96	0.63	3.99	0.46	0.14	0.18	0.00
0.00	0.55	5.39	0.49	1.09	20.06	0.10	0.26	4.51	2.86	0.39	0.47	4.19	0.38	0.32	0.12	0.08
0.00	0.96	2.68	0.89	0.81	50.09	0.26	0.26	4.92	8.44	2.47	0.42	18.00	0.29	0.16	0.07	0.15
0.00	0.90	1.87	1.86	0.63	0.75	0.50	0.27	4.06	1.82	0.96	0.21	0.64	0.31	2.01	0.13	0.00
0.00	0.99	2.54	0.50	4.31	29.54	0.30	0.37	4.83	6.71	1.21	0.28	7.42	0.57	0.21	0.01	0.46
0.00	0.40	1.27	0.69	1.97	30.24	0.46	1.20	4.12	6.66	1.29	0.79	4.64	0.76	0.21	0.13	20.37
0.17	0.28	8.91	0.49	4.75	13.63	0.14	0.36	1.98	12.88	11.80	7.38	11.21	0.40	0.07	0.06	0.22
0.00	1.18	5.31	0.74	1.29	29.08	0.20	0.64	7.78	7.67	1.38	0.26	13.29	0.51	0.60	0.14	0.00
0.00	0.45	9.51	0.94	1.16	36.75	0.32	0.53	8.51	8.95	2.25	0.55	16.53	0.53	0.48	0.11	9.98
0.00	0.50	4.22	0.99	0.98	13.07	0.20	1.13	5.06	8.41	2.85	5.33	7.29	0.13	0.54	0.11	0.65
0.00	0.74	1.15	0.97	0.24	0.17	0.53	0.24	0.21	0.14	0.10	0.93	0.49	0.54	0.68	0.01	0.18
0.00	0.66	4.78	0.98	3.23	13.48	0.20	0.98	8.63	4.34	1.06	0.71	3.74	0.33	0.13	0.09	0.08
0.00	0.35	6.72	1.14	3.91	33.98	0.00	0.25	5.64	15.39	4.42	0.52	14.86	0.41	0.24	0.05	0.07
0.00	0.86	3.23	1.77	0.90	0.12	1.72	0.39	1.54	0.84	0.62	0.11	0.12	0.67	0.64	0.11	0.00
0.00	1.00	1.85	0.49	0.36	31.59	0.35	1.07	2.40	12.27	7.98	6.72	17.76	0.46	0.26	0.03	5.21
0.00	0.56	0.59	0.64	4.52	18.37	0.40	0.30	7.93	9.57	3.54	0.12	5.61	0.83	0.58	0.03	0.00
0.00	0.24	0.77	0.72	5.46	10.29	0.49	0.26	6.79	4.25	1.73	0.44	3.47	0.24	0.20	0.02	2.09
0.00	0.77	1.64	0.91	1.62	10.64	0.33	0.48	7.15	3.96	0.69	0.51	3.42	0.28	0.19	0.26	0.00
0.00	0.69	1.50	0.65	2.23	14.26	0.26	0.43	7.29	4.95	1.15	0.50	4.70	0.44	0.18	0.40	0.00
0.00	0.97	1.96	0.76	2.88	23.90	0.25	0.42	5.93	11.52	2.98	0.72	7.87	0.28	0.29	0.12	0.00
0.00	1.16	1.93	1.10	2.65	26.19	0.04	0.49	6.55	11.83	3.39	0.80	8.38	0.18	0.23	0.24	0.15
0.00	0.18	2.65	0.98	0.92	25.14	0.17	0.38	6.64	7.60	1.87	0.87	5.41	0.45	0.27	0.01	0.25
0.00	0.30	1.45	0.80	0.83	20.36	0.28	0.29	4.59	7.27	2.68	0.49	8.65	0.25	0.32	0.52	0.00
0.00	0.99	2.22	1.07	1.12	43.04	0.46	0.97	7.64	9.00	2.63	1.63	12.05	0.10	0.21	0.06	0.30
0.00	0.60	4.60	0.71	0.79	18.40	0.00	0.25	3.89	3.82	1.10	0.60	6.56	0.12	0.04	0.17	0.16
0.00	0.87	1.08	0.87	0.92	24.34	0.03	0.52	7.85	3.95	1.28	1.79	8.64	0.39	0.14	0.04	0.99
0.00	1.22	2.20	0.88	0.81	59.10	0.29	0.35	9.55	15.65	4.87	4.45	25.59	0.72	0.22	0.10	2.42
0.00	0.63	4.21	1.04	0.71	45.53	0.36	0.57	8.29	5.95	2.21	2.58	16.07	0.10	0.05	0.07	0.30
0.00	1.34	5.49	1.08	1.04	47.12	0.26	0.40	7.27	7.48	2.63	2.51	14.61	0.05	0.52	0.00	0.45
0.00	1.39	2.54	1.15	1.37	47.08	0.57	0.36	9.07	9.63	2.54	1.46	15.95	0.26	0.62	0.01	1.03
0.00	1.03	1.19	0.60	0.87	26.15	0.05	0.24	4.76	5.36	1.44	0.58	9.80	0.00	0.14	0.00	0.23
0.00	0.90	4.45	1.04	1.86	68.11	0.12	0.17	4.60	11.29	3.61	0.49	33.65	0.37	0.30	0.30	0.15
0.00	0.90	10.34	0.53	0.91	22.31	0.05	0.73	4.54	3.71	0.62	0.97	4.98	0.18	0.11	0.14	0.00
0.00	0.46	0.32	0.97	0.50	0.62	1.95	0.44	0.40	1.00	2.26	0.58	2.03	0.92	1.07	0.74	23.00
0.00	0.15	6.74	1.03	1.72	15.91	0.45	0.23	5.16	2.98	0.81	0.11	6.49	0.08	0.47	0.12	0.20
0.00	0.78	3.57	1.05	2.88	4.70	0.62	0.20	2.86	0.80	0.21	0.16	3.34	0.29	0.35	0.16	0.00
0.00	8.11	3.54	0.52	3.02	35.58	0.39	0.30	5.38	8.77	3.87	0.33	12.48	0.14	0.04	0.23	0.00
0.00	0.35	2.30	0.53	1.19	17.87	0.24	0.82	4.02	5.67	1.53	1.14	6.20	0.24	0.57	0.01	0.66
0.00	1.36	2.73	0.97	0.86	46.86	0.17	1.00	6.82	11.18	4.24	2.71	21.01	0.45	0.31	0.21	0.61
0.00	0.07	1.80	0.54	0.78	37.85	0.16	0.56	4.45	4.73	0.86	2.51	12.49	0.40	0.33	0.02	0.37
0.00	1.02	1.07	0.39	0.58	46.43	0.27	0.67	4.90	7.13	1.34	0.93	10.91	0.23	0.30	0.25	0.15
0.00	0.74	1.15	0.48	0.57	38.59	0.06	0.87	9.00	10.61	3.76	9.00	9.13	0.38	0.36	0.02	0.46
0.00	0.24	1.39	0.26	1.19	3.63	0.25	0.40	3.36	1.78	0.15	0.13	1.14	0.23	0.25	0.13	0.00
0.90	2.13	9.15	1.04	5.45	27.14	0.47	0.00	1.56	22.68	23.49	2.02	22.88	0.14	0.15	0.06	8.31
0.00	0.73	2.68	0.54	1.73	29.27	0.15	0.37	4.49	3.32	0.81	0.16	6.34	0.44	0.30	0.09	0.25
0.00	0.51	1.38	0.59	2.49	16.61	0.13	0.36	5.95	2.32	0.47	0.38	4.50	0.55	0.16	0.04	0.08
0.00	0.69	0.95	0.62	1.87	26.75	0.20	0.54	6.11	1.70	0.55	0.24	7.94	0.50	0.26	0.02	0.15
0.00	0.21	0.64	0.56	0.73	0.24	0.10	0.81	0.56	0.27	0.39	0.19	0.29	0.27	0.23	0.06	0.00
0.88	1.00	40.55	0.75	14.08	7.19	0.10	0.00	3.04	24.17	19.35	0.54	6.35	0.34	0.17	0.07	0.00
0.33	1.03	10.23	0.53	19.96	11.35	1.62	0.26	6.28	27.16	19.45	1.68	8.33	0.50	0.17	0.12	0.08
0.00	1.22	7.05	2.05	7.12	10.55	0.46	0.54	14.09	10.92	2.57	1.17	6.03	0.28	0.07	0.04	0.36
1.06	0.74	6.25	2.16	12.78	1.52	0.98	0.29	5.07	15.85	10.22	0.27	2.04	0.47	0.67	0.05	0.38
0.17	0.51	4.71	0.84	1.76	14.19	0.59	0.75	6.03	11.07	4.05	2.08	9.74	0.55	0.28	0.16	0.00
0.84	1.75	18.57	0.75	2.05	35.77	0.38	0.27	4.55	12.63	5.60	0.32	18.37	0.13	0.21	0.24	5.03
0.00	0.61	8.27	0.67	1.26	33.48	0.30	0.12	3.55	7.73	2.79	0.43	18.07	0.07	0.22	0.49	0.61
0.00	2.15	6.28	1.28	1.16	35.97	0.30	0.19	1.97	10.42	14.01	1.40	24.02	0.06	0.12	0.06	4.85
0.00	0.23	3.65	0.70	1.04	21.93	0.19	0.30	6.15	4.34	1.36	0.42	9.68	0.21	0.35	0.10	0.64
0.00	0.36	6.73	0.62	1.84	20.48	0.15	0.09	3.31	8.33	2.49	0.18	12.07	0.27	0.24	0.29	1.51
0.00	0.47	11.60	0.73	2.51	26.29	0.34	0.26	4.94	7.12	2.33	0.43	19.67	0.18	0.18	0.06	0.64
0.00	1.18	5.96	0.89	1.28	30.57	0.59	0.30	5.53	6.19	1.43	0.35	20.18	0.24	0.14	0.08	0.95
0.00	0.07	2.02	0.73	0.52	4.52	0.25	0.12	5.25	2.33	0.55	0.18	2.95	0.18	0.64	0.05	0.00
0.00	0.64	5.99	0.80	2.66	17.15	0.51	0.36	3.47	5.31	1.21	0.18	5.38	0.47	0.09	0.09	0.99
0.00	0.69	0.66	0.18	0.31	0.52	0.40	0.66	0.36	0.28	0.31	0.20	0.48	0.06	0.38	0.05	0.42
0.00	0.40	0.31	0.63	0.76	0.21	0.28	0.19	0.26	0.34	0.46	0.17	0.64	0.39	0.64	0.01	0.00
0.00	0.69	0.41	0.97	0.53	0.45	0.20	0.12	0.17	0.42	0.50	0.12	0.62	4.80	0.56	0.95	399.85
0.00	0.78	0.41	0.40	0.16	0.51	0.32	0.52	0.23	0.58	0.71	0.06	0.32	4.46	0.67	0.42	2.95
0.00	1.39	2.79	0.91	1.49	48.91	0.20	0.00	4.21	10.76	4.91	0.21	26.02	0.37	0.07	0.21	0.38
0.00	0.26	6.31	0.49	1.16	10.33	0.21	0.14	3.75	2.86	0.98	0.11	4.74	0.19	0.20	0.06	0.61
0.00	0.37	2.79	1.13	1.92	38.55	0.16	0.26	6.43	4.93	1.29	0.70	13.14	0.43	0.10	0.07	1.22
0.00	0.28	3.82	0.79	0.69	35.57	0.31	0.22	2.19	3.26	1.03	0.58	12.84	0.43	0.00	0.25	1.03
0.00	0.33	2.59	0.95	2.73	41.87	0.18	0.44	6.25	4.89	1.37	0.38	15.92	0.06	0.00	0.05	0.17
0.00	0.31	1.16	0.43	1.55	34.24	0.16	0.46	4.61	3.14	1.06	0.30	6.91	0.76	0.35	0.08	0.00
0.00	1.94	2.41	0.75	2.47	18.87	0.18	0.53	3.96	5.05	1.03	0.22	7.11	0.32	0.27	0.30	0.00
0.00	1.07	2.95	0.90	1.81	70.53	0.23	0.48	6.92	6.47	1.52	2.29	22.41	0.39	0.31	0.15	1.37
0.00	0.43	0.73	0.43	0.29	50.32	0.23	0.75	4.34	6.39	1.59	1.49	10.27	0.15	0.29	0.01	1.02
0.00	0.38	3.28	0.04	0.29	41.63	0.12	0.23	2.09	4.71	2.45	0.15	13.88	0.06	0.07	0.01	0.81
0.00	1.58	6.48	1.25	7.00	17.86	0.45	0.33	8.40	6.85	1.17	0.44	7.17	0.40	0.09	0.01	0.88
0.00	1.05	7.13	0.67	1.12	26.82	0.09	0.09	8.09	3.34	0.64	0.29	10.83	0.30	0.18	0.02	0.31
0.00	0.47	5.92	0.66	0.91	23.01	0.26	0.26	7.33	2.21	0.58	0.20	7.17	0.33	0.12	0.02	1.17
0.00	0.87	18.58	0.88	1.28	19.91	0.34	0.35	6.23	4.28	1.31	0.22	8.34	0.08	0.06	0.00	0.57
0.00	1.41	14.05	1.47	1.61	39.64	0.27	0.05	8.93	4.78	1.16	0.30	13.23	0.12	0.46	0.06	2.17
0.00	0.94	4.36	0.96	1.23	17.50	0.20	0.47	10.53	2.78	0.97	0.65	4.80	0.48	0.14	0.00	15.43
0.92	0.91	10.90	1.88	8.79	2.53	0.30	0.29	7.78	22.72	11.40	2.09	2.93	0.47	0.23	0.19	0.04
0.60	0.67	21.82	1.47	6.43	23.55	0.34	0.58	2.66	24.75	35.65	9.39	15.05	0.45	1.76	0.04	2.63
0.00	3.88	7.31	0.96	3.06	4.43	0.77	0.35	2.90	4.97	2.49	0.38	2.87	0.49	0.50	0.02	0.00
0.00	0.85	2.58	1.03	2.27	18.13	0.69	0.17	8.52	12.91	2.48	0.10	4.18	0.79	0.88	0.28	0.00
0.00	0.58	13.11	1.21	2.50	27.60	0.18	0.92	7.32	4.34	0.45	0.37	9.04	0.25	0.09	0.02	0.35
0.00	0.73	0.17	0.39	0.32	0.15	0.53	0.21	0.34	0.38	0.86	0.06	0.30	1.96	0.76	0.01	0.00
0.00	1.01	0.91	0.62	4.69	13.12	0.71	1.18	1.36	16.88	9.77	0.73	9.44	0.02	0.47	0.53	0.21
